xi_km,a_xi,b_xi,theta_xi,E_xi
150.21021021021022,-4.451134116194239e-05,1.4603618197450122e-05,0.32808757984440046,1.0972625782458615e-09
150.5005005005005,-4.436868185867195e-05,1.4476220196875089e-05,0.3262711351891488,1.0890704405322297e-09
150.79079079079077,-4.422617526264219e-05,1.4349943899619528e-05,0.32446721459408934,1.0809377341420858e-09
151.08108108108107,-4.408382463304157e-05,1.4224778858037748e-05,0.3226756974116088,1.0728639639184203e-09
151.37137137137134,-4.394163320266795e-05,1.4100714678021763e-05,0.3208964631101974,1.0648486414743945e-09
151.66166166166167,-4.379960417792846e-05,1.3977741019001303e-05,0.3191293912661654,1.0568912850687396e-09
151.95195195195194,-4.365774073883962e-05,1.3855847593943849e-05,0.31737436155547893,1.0489914194831683e-09
152.24224224224224,-4.3516046039027294e-05,1.3735024169354557e-05,0.31563125374571765,1.0411485759017485e-09
152.5325325325325,-4.3374523205726636e-05,1.361526056527632e-05,0.3138999476881565,1.0333622917922434e-09
152.82282282282281,-4.32331753397822e-05,1.3496546655289768e-05,0.3121803233099686,1.0256321107893828e-09
153.1131131131131,-4.309200551564786e-05,1.3378872366513218e-05,0.3104722606065524,1.0179575825800384e-09
153.4034034034034,-4.295101678138683e-05,1.3262227679602713e-05,0.3087756396339843,1.0103382627902967e-09
153.6936936936937,-4.2810212158671645e-05,1.3146602628752041e-05,0.307090340501596,1.0027737128743937e-09
153.983983983984,-4.266959464278424e-05,1.303198730169269e-05,0.30541624336467654,9.952635000055006e-10
154.27427427427426,-4.252916720261583e-05,1.2918371839693853e-05,0.30375322841730334,9.878071969683246e-10
154.56456456456456,-4.238893278066701e-05,1.2805746437562475e-05,0.3021011758853007,9.804043820535252e-10
154.85485485485484,-4.224889429304769e-05,1.2694101343643188e-05,0.3004599660193256,9.730546389539007e-10
155.14514514514514,-4.2109054629477136e-05,1.2583426859818367e-05,0.298829479088085,9.65757556662344e-10
155.4354354354354,-4.1969416653283975e-05,1.247371334150809e-05,0.2972095953716827,9.585127293715336e-10
155.72572572572574,-4.182998320140612e-05,1.236495119767015e-05,0.29560019515509867,9.513197563753414e-10
156.016016016016,-4.169075708439091e-05,1.225713089080009e-05,0.2940011587218017,9.441782419719483e-10
156.3063063063063,-4.155174108639494e-05,1.2150242936931142e-05,0.2924123663474942,9.370877953686232e-10
156.59659659659658,-4.141293796518419e-05,1.2044277905634266e-05,0.2908336982939939,9.300480305881719e-10
156.88688688688688,-4.1274350452134e-05,1.1939226420018145e-05,0.2892650348032516,9.230585663770167e-10
157.17717717717716,-4.1135981252229005e-05,1.1835079156729171e-05,0.2877062560915056,9.161190261148908e-10
157.46746746746746,-4.0997833044063216e-05,1.173182684595146e-05,0.28615724234357587,9.092290377261346e-10
157.75775775775776,-4.085990847983994e-05,1.162946027140684e-05,0.284617873707298,9.023882335925631e-10
158.04804804804806,-4.072221018537191e-05,1.1527970270354887e-05,0.28308803028809876,8.955962504678969e-10
158.33833833833833,-4.058474076008113e-05,1.1427347733592864e-05,0.28156759214371335,8.888527293937204e-10
158.62862862862863,-4.044750277699896e-05,1.1327583605455762e-05,0.28005643927904866,8.821573156169646e-10
158.9189189189189,-4.031049878276613e-05,1.1228668883816299e-05,0.2785544516411905,8.75509658508887e-10
159.20920920920918,-4.017373129763266e-05,1.1130594620084903e-05,0.2770615091145592,8.689094114855265e-10
159.49949949949948,-4.0037202815457974e-05,1.1033351919209718e-05,0.27557749151621175,8.623562319296224e-10
159.78978978978978,-3.990091580371076e-05,1.0936931939676613e-05,0.27410227859129704,8.558497811139668e-10
160.08008008008008,-3.976487270346916e-05,1.0841325893509199e-05,0.2726357500086598,8.4938972412619e-10
160.37037037037035,-3.9629075929420543e-05,1.0746525046268756e-05,0.2711777853565987,8.429757297949302e-10
160.66066066066065,-3.949352786986167e-05,1.065252071705432e-05,0.26972826413878004,8.366074706174059e-10
160.95095095095093,-3.935823088669866e-05,1.0559304278502632e-05,0.2682870657703065,8.302846226883422e-10
161.24124124124123,-3.9223187315446954e-05,1.0466867156788165e-05,0.26685406957394514,8.240068656302449e-10
161.5315315315315,-3.908839946523132e-05,1.0375200831623089e-05,0.2654291547765139,8.177738825250044e-10
161.82182182182183,-3.8953869618785895e-05,1.0284296836257307e-05,0.2640122005054307,8.115853598468114e-10
162.1121121121121,-3.881960003245415e-05,1.019414675747846e-05,0.2626030857854254,8.054409873963615e-10
162.4024024024024,-3.86855929361889e-05,1.0104742235611865e-05,0.2612016895354152,7.993404582363333e-10
162.69269269269267,-3.8551850533552283e-05,1.0016074964520594e-05,0.25980789056555004,7.932834686281259e-10
162.98298298298297,-3.8418375001715794e-05,9.92813669160542e-06,0.258421567574423,7.872697179698314e-10
163.27327327327325,-3.828516849146028e-05,9.840919217804845e-06,0.25704259914645317,7.81298908735432e-10
163.56356356356355,-3.815223312717592e-05,9.754414397595078e-06,0.2556708637494403,7.753707464151949e-10
163.85385385385385,-3.80195710068622e-05,9.668614138990045e-06,0.25430623973229327,7.694849394572574e-10
164.14414414414415,-3.7887184202128016e-05,9.58351040354142e-06,0.25294860532293506,7.636411992103826e-10
164.43443443443442,-3.775507475819157e-05,9.49909520633857e-06,0.25159783862638463,7.578392398678592e-10
164.72472472472472,-3.762324469388038e-05,9.415360616008582e-06,0.2502538176230196,7.520787784125419e-10
165.015015015015,-3.749169600163135e-05,9.332298754716271e-06,0.24891642016702048,7.463595345630096e-10
165.3053053053053,-3.736043064749071e-05,9.24990179816416e-06,0.2475855239849978,7.406812307208219e-10
165.59559559559557,-3.722945057111402e-05,9.168161975592506e-06,0.24626100667480696,7.350435919188612e-10
165.8858858858859,-3.709875768576618e-05,9.087071569779266e-06,0.24494274570454783,7.29446345770743e-10
166.17617617617617,-3.696835387832148e-05,9.006622917040142e-06,0.24363061841175712,7.238892224212797e-10
166.46646646646647,-3.683824100926349e-05,8.926808407228536e-06,0.2423245020027901,7.183719544979743e-10
166.75675675675674,-3.670842091268516e-05,8.847620483735566e-06,0.2410242735523972,7.128942770635392e-10
167.04704704704704,-3.6578895396288745e-05,8.769051643490076e-06,0.23972981000349658,7.07455927569415e-10
167.33733733733732,-3.6449666241385875e-05,8.691094436958633e-06,0.23844098816714387,7.020566458102792e-10
167.62762762762762,-3.632073520289752e-05,8.61374146814552e-06,0.23715768472270218,6.966961738795245e-10
167.91791791791792,-3.619210400935397e-05,8.536985394592726e-06,0.23587977621821363,6.913742561256925e-10
168.2082082082082,-3.606377436289489e-05,8.46081892737999e-06,0.23460713907097627,6.860906391098531e-10
168.4984984984985,-3.5935747939269256e-05,8.385234831124742e-06,0.2333396495683249,6.808450715639011e-10
168.78878878878876,-3.58080263878354e-05,8.310225923982137e-06,0.2320771838686218,6.756373043497705e-10
169.07907907907907,-3.5680611331560986e-05,8.235785077645055e-06,0.23081961800245726,6.704670904195396e-10
169.36936936936934,-3.555350436702304e-05,8.16190521734409e-06,0.22956682787406202,6.653341847764174e-10
169.65965965965964,-3.54267070644079e-05,8.088579321847563e-06,0.22831868926293475,6.602383444365943e-10
169.94994994994994,-3.530022096751126e-05,8.01580042346149e-06,0.22707507782568478,6.551793283919435e-10
170.24024024024024,-3.517404759373818e-05,7.943561608029643e-06,0.22583586909809567,6.501568975735606e-10
